X, wida, manhattan,2,15puzzle, "7 8 3 2 10 12 4 6 11 13 5 15 B 1 9 14", 85, 93, 6957, 0.001874, 3.71238e+06
X, wida, manhattan,2,15puzzle, "11 6 14 12 3 5 1 15 8 B 10 13 9 7 4 2", 113, 123, 37396, 0.009931, 3.76558e+06
X, wida, manhattan,2,15puzzle, "7 1 2 4 8 3 6 11 10 15 B 5 14 12 13 9", 72, 84, 230964, 0.060229, 3.83476e+06
X, wida, manhattan,2,15puzzle, "7 3 1 13 12 10 5 2 8 B 6 11 14 15 4 9", 83, 93, 134983, 0.034613, 3.89978e+06
X, wida, manhattan,2,15puzzle, "6 B 5 15 1 14 4 9 2 13 8 10 11 12 7 3", 93, 111, 3533, 0.001002, 3.52595e+06
X, wida, manhattan,2,15puzzle, "15 1 3 12 4 B 6 5 2 8 14 9 13 10 7 11", 74, 90, 25123, 0.006801, 3.69402e+06
X, wida, manhattan,2,15puzzle, "5 7 B 11 12 1 9 10 15 6 2 3 8 4 13 14", 80, 90, 36487, 0.00957, 3.81264e+06
X, wida, manhattan,2,15puzzle, "12 15 11 10 4 5 14 B 13 7 1 2 9 8 3 6", 102, 114, 100215, 0.026038, 3.8488e+06
X, wida, manhattan,2,15puzzle, "6 14 10 5 15 8 7 1 3 4 2 B 12 9 11 13", 99, 111, 15615, 0.00416, 3.75361e+06
X, wida, manhattan,2,15puzzle, "14 13 4 11 15 8 6 9 B 7 3 1 2 10 12 5", 122, 138, 1847, 0.000535, 3.45234e+06
X, wida, manhattan,2,15puzzle, "14 4 B 10 6 5 1 3 9 2 13 15 12 7 8 11", 78, 90, 12718, 0.003291, 3.86448e+06
X, wida, manhattan,2,15puzzle, "15 10 8 3 B 6 9 5 1 14 13 11 7 2 12 4", 111, 123, 36183, 0.009354, 3.86818e+06
X, wida, manhattan,2,15puzzle, "B 13 2 4 12 14 6 9 15 1 10 3 11 5 8 7", 96, 102, 76479, 0.019782, 3.86609e+06
X, wida, manhattan,2,15puzzle, "3 14 13 6 4 15 8 9 5 12 10 B 2 7 1 11", 111, 123, 18421, 0.004943, 3.72668e+06
X, wida, manhattan,2,15puzzle, "B 1 9 7 11 13 5 3 14 12 4 2 8 6 10 15", 74, 84, 147259, 0.038144, 3.86061e+06
X, wida, manhattan,2,15puzzle, "11 B 15 8 13 12 3 5 10 1 4 6 14 9 7 2", 119, 129, 3511, 0.000963, 3.6459e+06
X, wida, manhattan,2,15puzzle, "13 B 9 12 11 6 3 5 15 8 1 10 4 14 2 7", 105, 117, 13101, 0.003525, 3.7166e+06
X, wida, manhattan,2,15puzzle, "14 10 2 1 13 9 8 11 7 3 6 12 15 5 4 B", 108, 120, 1433, 0.000403, 3.55583e+06
X, wida, manhattan,2,15puzzle, "12 3 9 1 4 5 10 2 6 11 15 B 14 7 13 8", 81, 93, 9909, 0.00257, 3.85564e+06
X, wida, manhattan,2,15puzzle, "15 8 10 7 B 12 14 1 5 9 6 3 13 11 4 2", 97, 111, 48220, 0.012664, 3.80764e+06
X, wida, manhattan,2,15puzzle, "4 7 13 10 1 2 9 6 12 8 14 5 3 B 11 15", 82, 96, 10528, 0.002816, 3.73864e+06
X, wida, manhattan,2,15puzzle, "6 B 5 10 11 12 9 2 1 7 4 3 14 8 13 15", 93, 105, 1272, 0.000447, 2.84564e+06
X, wida, manhattan,2,15puzzle, "9 5 11 10 13 B 2 1 8 6 14 12 4 7 3 15", 90, 102, 53536, 0.014505, 3.69087e+06
X, wida, manhattan,2,15puzzle, "15 2 12 11 14 13 9 5 1 3 8 7 B 10 6 4", 123, 129, 8408, 0.002251, 3.73523e+06
X, wida, manhattan,2,15puzzle, "11 1 7 4 10 13 3 8 9 14 B 15 6 5 2 12", 100, 114, 99458, 0.026344, 3.77536e+06
X, wida, manhattan,2,15puzzle, "5 4 7 1 11 12 14 15 10 13 8 6 2 B 9 3", 96, 108, 157972, 0.040882, 3.8641e+06
X, wida, manhattan,2,15puzzle, "9 7 5 2 14 15 12 10 11 3 6 1 8 13 B 4", 113, 123, 308776, 0.08076, 3.82338e+06
X, wida, manhattan,2,15puzzle, "3 2 7 9 B 15 12 4 6 11 5 14 8 13 10 1", 101, 111, 44513, 0.011801, 3.77197e+06
X, wida, manhattan,2,15puzzle, "13 9 14 6 12 8 1 2 3 4 B 7 5 10 11 15", 92, 102, 11121, 0.00305, 3.64623e+06
X, wida, manhattan,2,15puzzle, "5 7 11 8 B 14 9 13 10 12 3 15 6 1 4 2", 125, 135, 42870, 0.011368, 3.77111e+06
X, wida, manhattan,2,15puzzle, "4 3 6 13 7 15 9 B 10 5 8 11 2 12 1 14", 90, 102, 48823, 0.012569, 3.8844e+06
X, wida, manhattan,2,15puzzle, "1 7 15 14 2 6 4 9 12 11 13 3 B 8 5 10", 87, 105, 89777, 0.023477, 3.82404e+06
X, wida, manhattan,2,15puzzle, "9 14 5 7 8 15 1 2 10 4 13 6 12 B 11 3", 88, 96, 35832, 0.00931, 3.84876e+06
X, wida, manhattan,2,15puzzle, "B 11 3 12 5 2 1 9 8 10 14 15 7 4 13 6", 90, 102, 1553, 0.000434, 3.57834e+06
X, wida, manhattan,2,15puzzle, "7 15 4 B 10 9 2 5 12 11 13 6 1 3 14 8", 103, 117, 149905, 0.039386, 3.80605e+06
X, wida, manhattan,2,15puzzle, "11 4 B 8 6 10 5 13 12 7 14 3 1 2 9 15", 108, 114, 13719, 0.003665, 3.74325e+06
