X, wida, gap,1.5,pancake28, "21 24 5 25 16 13 15 1 26 7 2 0 22 19 9 10 17 20 23 4 14 12 8 27 11 6 3 18", 27, 27, 14508, 0.014025, 1.03444e+06
X, wida, gap,1.5,pancake28, "14 5 1 22 26 19 12 21 27 11 4 25 0 10 7 9 18 24 13 6 8 2 23 16 15 20 3 17", 28, 27, 150438, 0.05665, 2.65557e+06
X, wida, gap,1.5,pancake28, "5 11 2 18 17 6 19 27 20 15 22 4 23 1 14 26 0 7 10 21 16 3 24 12 8 25 13 9", 28, 27, 46206, 0.014233, 3.2464e+06
X, wida, gap,1.5,pancake28, "24 16 13 19 25 14 23 4 8 5 7 20 22 10 2 27 3 17 18 21 15 0 26 6 1 9 11 12", 27, 26, 32541, 0.009958, 3.26782e+06
X, wida, gap,1.5,pancake28, "16 3 11 8 7 23 21 5 26 15 24 12 20 22 10 6 14 17 13 1 18 2 19 25 0 9 27 4", 28, 27, 141835, 0.042257, 3.35649e+06
X, wida, gap,1.5,pancake28, "21 6 1 22 0 12 9 23 18 27 15 10 4 26 16 7 20 3 13 14 17 5 24 2 11 8 19 25", 28, 27, 171684, 0.050603, 3.39276e+06
X, wida, gap,1.5,pancake28, "21 22 11 15 10 12 9 25 17 16 24 2 7 3 19 1 26 4 18 27 5 20 14 8 13 23 0 6", 27, 26, 134887, 0.039661, 3.401e+06
X, wida, gap,1.5,pancake28, "1 18 22 14 13 2 23 8 25 0 21 17 24 5 12 11 15 27 3 10 20 16 19 9 4 26 6 7", 26, 25, 45740, 0.01362, 3.3583e+06
X, wida, gap,1.5,pancake28, "3 1 23 18 10 0 12 15 4 21 20 9 27 13 24 14 26 19 8 7 5 25 22 6 16 17 11 2", 25, 25, 14216, 0.004429, 3.20975e+06
X, wida, gap,1.5,pancake28, "27 12 13 9 10 19 4 20 25 14 16 2 21 15 7 18 3 5 17 1 8 0 26 11 22 6 23 24", 26, 25, 42271, 0.012945, 3.26543e+06
X, wida, gap,1.5,pancake28, "2 15 25 27 13 12 21 22 9 17 23 7 20 4 5 3 11 0 8 10 26 14 24 16 6 1 19 18", 25, 24, 201197, 0.058966, 3.41208e+06
X, wida, gap,1.5,pancake28, "15 0 21 22 12 3 6 23 4 5 10 26 11 19 18 17 14 16 24 25 27 9 20 8 7 1 13 2", 23, 22, 4928, 0.001725, 2.85681e+06
X, wida, gap,1.5,pancake28, "16 10 22 25 2 4 20 1 12 14 11 26 5 24 17 3 15 18 0 19 21 23 8 6 7 9 27 13", 27, 27, 13193, 0.004112, 3.20841e+06
X, wida, gap,1.5,pancake28, "20 21 0 9 15 1 11 25 16 18 17 10 19 27 3 22 24 26 14 13 2 6 8 12 5 23 4 7", 26, 25, 1133299, 0.328742, 3.44738e+06
X, wida, gap,1.5,pancake28, "12 1 8 11 14 18 16 23 10 19 17 3 0 21 7 27 6 13 9 2 25 26 24 20 15 5 4 22", 26, 26, 13621, 0.004243, 3.21023e+06
X, wida, gap,1.5,pancake28, "15 18 0 27 16 26 6 7 25 4 2 17 9 19 24 11 12 13 5 3 10 20 21 8 1 22 23 14", 24, 23, 71461, 0.021191, 3.37223e+06
X, wida, gap,1.5,pancake28, "9 2 1 11 6 7 14 25 12 10 18 8 24 17 3 4 20 26 15 0 16 19 13 22 27 21 5 23", 25, 25, 9035, 0.003048, 2.96424e+06
X, wida, gap,1.5,pancake28, "11 16 0 24 6 22 25 17 9 20 21 14 15 26 1 3 12 8 23 2 5 10 27 4 7 13 18 19", 26, 25, 250626, 0.073267, 3.42072e+06
X, wida, gap,1.5,pancake28, "4 15 0 8 2 27 22 21 7 26 13 17 3 11 20 24 1 23 25 5 18 14 9 16 6 10 12 19", 28, 27, 73378, 0.021995, 3.33612e+06
X, wida, gap,1.5,pancake28, "10 21 20 1 15 6 2 3 5 22 18 12 27 4 23 7 0 9 8 25 14 24 26 11 19 16 13 17", 26, 25, 159580, 0.047268, 3.37607e+06
X, wida, gap,1.5,pancake28, "26 24 16 25 5 8 12 19 11 7 4 13 10 22 20 17 2 27 6 18 1 9 14 3 0 15 23 21", 29, 28, 157088, 0.046263, 3.39554e+06
X, wida, gap,1.5,pancake28, "9 16 23 17 27 0 13 8 6 5 10 14 7 26 2 3 18 25 12 11 15 4 24 1 20 22 21 19", 25, 24, 82006, 0.024454, 3.35348e+06
X, wida, gap,1.5,pancake28, "20 15 11 7 24 23 21 0 17 2 16 12 19 18 26 1 13 6 4 9 14 25 27 22 10 3 8 5", 27, 26, 227225, 0.066967, 3.39309e+06
X, wida, gap,1.5,pancake28, "18 22 11 19 3 13 27 1 12 26 5 21 10 23 15 25 2 20 14 24 9 17 8 16 0 6 7 4", 28, 27, 88511, 0.026256, 3.37108e+06
X, wida, gap,1.5,pancake28, "17 15 12 1 5 24 8 20 9 11 25 10 7 6 19 0 23 26 18 4 3 27 21 2 16 22 14 13", 26, 25, 38273, 0.011472, 3.33621e+06
X, wida, gap,1.5,pancake28, "22 9 19 1 12 0 5 4 2 10 15 21 11 24 6 16 25 3 18 26 7 20 13 23 8 17 14 27", 27, 26, 40709, 0.012082, 3.36939e+06
X, wida, gap,1.5,pancake28, "16 17 15 6 13 9 25 10 26 22 5 3 19 14 18 0 20 1 23 12 7 21 27 24 4 11 2 8", 27, 27, 6564, 0.002264, 2.89929e+06
X, wida, gap,1.5,pancake28, "6 2 19 23 11 16 8 12 20 21 0 1 5 13 17 10 24 4 18 22 7 15 26 25 27 9 3 14", 27, 25, 2655621, 0.771456, 3.44235e+06
X, wida, gap,1.5,pancake28, "1 18 9 22 19 12 16 11 26 20 13 14 5 25 24 17 6 2 10 0 4 21 7 8 15 23 27 3", 26, 25, 59832, 0.017904, 3.34182e+06
X, wida, gap,1.5,pancake28, "14 2 27 3 1 10 8 15 19 16 26 12 24 7 21 4 0 6 22 13 23 5 11 9 18 17 20 25", 28, 27, 776942, 0.22576, 3.44145e+06
X, wida, gap,1.5,pancake28, "5 27 18 10 4 22 19 13 9 2 0 26 8 1 17 7 25 11 21 20 15 16 12 6 23 24 3 14", 25, 25, 5621, 0.001866, 3.01233e+06
X, wida, gap,1.5,pancake28, "2 4 10 26 6 18 1 17 11 14 19 22 0 15 23 21 16 13 27 24 8 25 7 3 12 20 5 9", 29, 28, 99624, 0.029249, 3.40607e+06
X, wida, gap,1.5,pancake28, "7 25 2 26 11 24 1 0 4 8 10 19 18 5 27 17 13 21 15 6 14 9 12 3 16 23 22 20", 26, 25, 15900, 0.005045, 3.15164e+06
X, wida, gap,1.5,pancake28, "8 2 13 3 11 4 19 17 9 18 27 25 23 22 14 1 15 12 26 0 5 16 6 10 24 21 20 7", 26, 26, 21344, 0.006554, 3.25664e+06
X, wida, gap,1.5,pancake28, "6 12 7 17 15 20 3 24 16 18 8 10 21 22 9 19 4 0 11 27 2 26 13 1 25 14 23 5", 28, 27, 63471, 0.018891, 3.35985e+06
X, wida, gap,1.5,pancake28, "9 21 19 8 7 6 12 13 1 3 26 4 15 5 22 23 11 16 25 27 14 0 10 17 18 24 2 20", 24, 23, 6274, 0.002177, 2.88195e+06
X, wida, gap,1.5,pancake28, "11 17 27 4 21 2 23 16 26 7 24 18 6 25 19 1 0 10 9 15 12 5 13 8 14 3 22 20", 27, 26, 386733, 0.113103, 3.4193e+06
X, wida, gap,1.5,pancake28, "0 12 23 18 22 6 25 4 7 8 2 3 1 11 16 9 17 26 20 21 13 27 10 14 5 24 19 15", 26, 25, 232712, 0.068232, 3.4106e+06
X, wida, gap,1.5,pancake28, "8 3 11 9 2 21 23 24 1 13 19 27 6 5 7 17 22 10 14 25 26 15 18 4 20 0 12 16", 26, 25, 47073, 0.014022, 3.35708e+06
X, wida, gap,1.5,pancake28, "13 10 1 18 23 27 8 6 17 21 12 2 16 7 25 11 15 22 0 5 9 14 20 3 26 24 4 19", 29, 28, 100723, 0.029792, 3.38087e+06
X, wida, gap,1.5,pancake28, "8 7 12 24 25 5 23 4 13 0 27 18 14 19 16 2 15 1 21 26 20 6 10 3 22 11 9 17", 27, 26, 116073, 0.034211, 3.39286e+06
X, wida, gap,1.5,pancake28, "21 6 4 17 23 20 13 12 5 22 8 7 18 14 27 16 9 24 25 15 3 1 10 11 26 0 2 19", 25, 24, 248270, 0.072729, 3.41363e+06
X, wida, gap,1.5,pancake28, "5 27 25 16 15 20 22 8 24 14 18 26 6 11 21 9 3 4 17 19 7 10 23 13 0 12 2 1", 26, 25, 37067, 0.011051, 3.35418e+06
X, wida, gap,1.5,pancake28, "14 20 12 4 9 8 3 7 5 13 26 2 23 22 21 18 25 19 6 17 27 11 15 0 10 1 24 16", 26, 25, 40198, 0.011878, 3.38424e+06
X, wida, gap,1.5,pancake28, "3 19 10 21 26 16 23 24 5 7 18 22 11 8 15 1 4 20 9 12 0 2 27 25 14 13 17 6", 27, 26, 33923, 0.010338, 3.28139e+06
X, wida, gap,1.5,pancake28, "11 24 4 16 18 10 1 15 0 13 3 9 23 12 20 19 26 27 7 17 25 21 6 2 14 8 22 5", 27, 26, 1043592, 0.303016, 3.44402e+06
X, wida, gap,1.5,pancake28, "19 20 2 9 16 14 27 12 24 26 3 0 25 11 17 5 21 22 10 4 8 23 1 18 7 13 15 6", 27, 26, 52607, 0.0157, 3.35076e+06
X, wida, gap,1.5,pancake28, "3 26 4 6 22 14 25 11 13 21 0 17 10 5 7 24 19 9 2 23 1 15 12 18 20 8 16 27", 27, 27, 60789, 0.017958, 3.38507e+06
X, wida, gap,1.5,pancake28, "14 5 1 16 19 23 15 4 8 20 6 17 24 2 10 25 0 7 18 21 11 13 9 3 27 26 12 22", 28, 27, 626391, 0.18346, 3.41432e+06
X, wida, gap,1.5,pancake28, "25 14 11 17 3 9 7 26 5 1 0 21 20 8 24 18 10 16 27 23 4 6 15 22 19 2 12 13", 26, 25, 258536, 0.075938, 3.40457e+06
X, wida, gap,1.5,pancake28, "17 20 25 19 5 12 10 7 6 3 9 11 0 24 26 18 4 14 22 21 13 2 27 1 23 8 16 15", 26, 25, 112163, 0.033092, 3.38943e+06
X, wida, gap,1.5,pancake28, "4 14 3 11 7 12 0 21 19 1 8 27 16 10 9 18 25 13 20 17 22 23 5 2 24 6 15 26", 27, 26, 166855, 0.049531, 3.3687e+06
X, wida, gap,1.5,pancake28, "4 18 23 25 20 7 24 6 16 11 27 17 19 3 13 12 2 1 0 15 22 26 8 9 21 10 14 5", 25, 24, 37858, 0.011359, 3.33286e+06
X, wida, gap,1.5,pancake28, "15 0 5 23 20 4 1 10 16 7 24 26 25 27 9 14 13 8 18 11 2 22 6 12 17 3 21 19", 28, 26, 4147578, 1.20296, 3.44781e+06
X, wida, gap,1.5,pancake28, "21 3 13 20 26 23 16 17 18 25 4 6 15 1 9 5 19 7 0 27 24 22 10 2 12 14 8 11", 27, 26, 127215, 0.037643, 3.37951e+06
X, wida, gap,1.5,pancake28, "14 22 9 6 4 18 10 2 21 16 8 25 12 26 3 15 0 1 13 19 24 27 5 20 11 23 7 17", 28, 27, 212227, 0.062652, 3.38739e+06
X, wida, gap,1.5,pancake28, "8 24 1 27 14 10 22 2 17 12 9 26 13 16 6 23 25 21 0 7 19 3 20 15 18 4 5 11", 27, 27, 26561, 0.008045, 3.30155e+06
X, wida, gap,1.5,pancake28, "2 17 5 6 19 14 27 18 1 20 23 12 22 16 24 10 7 3 26 21 13 25 8 11 0 15 9 4", 27, 27, 78461, 0.023284, 3.36974e+06
X, wida, gap,1.5,pancake28, "21 26 24 16 14 10 8 0 4 19 17 2 11 6 23 1 20 18 9 5 3 25 15 7 27 22 12 13", 27, 27, 26208, 0.007992, 3.27928e+06
X, wida, gap,1.5,pancake28, "24 21 11 19 18 2 15 27 5 0 16 7 1 26 13 8 14 25 3 17 12 20 10 23 9 6 4 22", 28, 27, 95270, 0.028103, 3.39003e+06
X, wida, gap,1.5,pancake28, "15 12 0 5 10 20 25 26 4 14 11 9 19 6 21 13 27 3 1 2 23 18 17 7 24 16 8 22", 25, 25, 5522, 0.00187, 2.95294e+06
X, wida, gap,1.5,pancake28, "27 19 6 5 8 10 0 4 13 22 17 14 2 11 12 20 24 21 23 15 7 9 3 18 16 25 1 26", 27, 26, 36893, 0.010934, 3.37415e+06
X, wida, gap,1.5,pancake28, "17 24 15 3 16 9 10 13 11 2 6 12 1 5 18 8 19 25 0 4 7 23 27 22 20 26 14 21", 27, 27, 4936, 0.001735, 2.84496e+06
X, wida, gap,1.5,pancake28, "23 24 25 13 9 2 16 8 15 27 0 7 3 20 21 4 14 11 22 1 17 26 18 12 5 6 19 10", 25, 24, 49284, 0.014802, 3.32955e+06
X, wida, gap,1.5,pancake28, "2 11 18 5 21 25 13 0 22 7 9 16 26 1 14 4 8 24 23 6 15 12 3 17 20 27 19 10", 28, 27, 324745, 0.095692, 3.39365e+06
X, wida, gap,1.5,pancake28, "16 11 23 4 13 17 26 2 20 18 24 7 0 14 8 25 15 19 12 1 27 5 6 3 22 9 21 10", 27, 27, 16104, 0.004971, 3.23959e+06
X, wida, gap,1.5,pancake28, "1 20 18 25 12 22 11 4 7 8 21 26 5 14 9 10 0 13 23 3 15 17 27 16 19 6 2 24", 27, 26, 21977, 0.006578, 3.34099e+06
X, wida, gap,1.5,pancake28, "1 18 7 9 3 14 21 12 17 26 25 11 8 13 4 24 16 22 23 27 6 20 0 5 19 10 15 2", 27, 26, 441157, 0.129494, 3.40678e+06
X, wida, gap,1.5,pancake28, "20 2 16 9 10 6 7 1 4 22 15 5 3 19 17 18 27 14 8 12 24 13 23 0 11 26 21 25", 26, 25, 807972, 0.2349, 3.43964e+06
X, wida, gap,1.5,pancake28, "2 20 12 26 9 15 13 22 1 4 19 24 10 21 27 11 6 0 16 14 25 3 23 18 8 17 7 5", 28, 28, 20717, 0.006439, 3.21743e+06
X, wida, gap,1.5,pancake28, "1 11 25 17 15 2 24 7 21 10 6 22 16 4 13 19 0 20 14 12 3 23 18 5 8 9 26 27", 26, 25, 24560, 0.007556, 3.2504e+06
X, wida, gap,1.5,pancake28, "25 12 4 9 13 5 6 20 19 8 26 15 7 24 0 3 1 2 23 27 22 10 14 16 18 11 17 21", 25, 25, 9597, 0.003172, 3.02554e+06
X, wida, gap,1.5,pancake28, "9 8 21 27 24 1 7 3 13 14 12 17 5 22 15 18 16 20 10 0 4 26 2 25 11 19 6 23", 26, 26, 5113, 0.001716, 2.9796e+06
X, wida, gap,1.5,pancake28, "18 2 7 13 11 19 24 21 22 23 4 20 25 17 10 16 6 5 0 8 15 9 14 3 12 26 1 27", 25, 24, 11943, 0.003632, 3.28827e+06
X, wida, gap,1.5,pancake28, "26 19 21 9 1 5 22 16 0 18 23 4 27 3 6 11 25 13 8 17 24 2 15 20 12 7 10 14", 29, 28, 112188, 0.033121, 3.38722e+06
X, wida, gap,1.5,pancake28, "25 8 27 15 17 18 16 20 6 5 13 19 14 24 3 7 9 10 0 23 11 2 22 26 4 12 21 1", 26, 25, 140458, 0.04116, 3.41249e+06
X, wida, gap,1.5,pancake28, "1 27 15 9 6 5 19 4 3 18 21 20 26 17 22 8 23 16 0 13 25 11 2 12 14 10 7 24", 25, 25, 5849, 0.001844, 3.17191e+06
X, wida, gap,1.5,pancake28, "3 26 8 6 5 16 25 12 23 20 10 21 13 0 22 19 17 11 7 4 15 14 1 9 24 2 18 27", 26, 25, 23558, 0.007273, 3.2391e+06
X, wida, gap,1.5,pancake28, "25 3 27 14 20 0 19 17 6 21 1 15 22 4 10 5 12 24 7 8 26 11 2 9 16 13 23 18", 28, 27, 43419, 0.012894, 3.36738e+06
X, wida, gap,1.5,pancake28, "15 3 22 14 24 9 10 27 19 25 17 26 23 8 11 20 7 21 1 18 0 13 16 4 2 6 12 5", 27, 27, 13330, 0.004083, 3.26476e+06
X, wida, gap,1.5,pancake28, "15 17 6 27 1 19 20 16 23 3 12 0 25 22 18 5 4 10 14 24 26 13 2 8 21 7 11 9", 27, 26, 76781, 0.022834, 3.36257e+06
X, wida, gap,1.5,pancake28, "14 22 25 9 6 18 17 4 1 27 8 5 11 15 3 12 13 20 16 10 26 2 7 19 21 24 0 23", 27, 26, 15098, 0.004866, 3.10275e+06
X, wida, gap,1.5,pancake28, "15 22 8 23 17 5 25 19 24 6 11 3 21 4 26 1 27 16 14 7 2 20 13 0 9 10 18 12", 27, 27, 5392, 0.0019, 2.83789e+06
X, wida, gap,1.5,pancake28, "24 15 18 2 20 17 22 8 26 12 4 7 9 16 1 5 14 27 0 19 11 3 10 6 13 25 21 23", 29, 28, 152965, 0.045067, 3.39417e+06
X, wida, gap,1.5,pancake28, "16 15 19 25 23 7 17 22 5 4 0 24 9 14 11 10 1 18 13 3 6 26 2 27 8 20 12 21", 26, 25, 41398, 0.01247, 3.31981e+06
X, wida, gap,1.5,pancake28, "1 7 12 23 14 8 22 4 18 25 11 10 6 17 13 21 24 15 5 16 20 27 2 3 19 9 0 26", 26, 26, 17318, 0.005242, 3.3037e+06
