X, id_dfs,Topspin16_4,5 6 1 10 9 13 12 11 0 3 2 14 7 8 4 15,8,113673224,1.86553,60933300,FALSE
X, id_dfs,Topspin16_4,14 1 0 8 5 2 4 3 7 6 12 13 9 11 10 15,10,3399344561,338.85,10032000,FALSE
X, id_dfs,Topspin16_4,14 11 13 5 3 12 2 8 10 9 4 0 1 6 7 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,6 9 0 1 5 4 3 2 7 13 8 12 11 14 10 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,14 10 1 2 3 4 8 9 5 6 7 13 12 11 0 15,4,112295,0.00195,57587200,FALSE
X, id_dfs,Topspin16_4,5 6 7 3 4 11 10 9 8 12 13 14 2 1 0 15,4,18497,0.00035,52848600,FALSE
X, id_dfs,Topspin16_4,0 1 2 3 4 11 7 6 5 8 12 13 10 9 14 15,4,95102,0.001667,57049800,FALSE
X, id_dfs,Topspin16_4,2 5 4 3 1 13 12 11 9 8 7 10 14 0 6 15,10,677693437,223.052,3038270,FALSE
X, id_dfs,Topspin16_4,13 11 12 4 3 1 0 2 14 5 6 7 10 9 8 15,8,996832269,16.4349,60653400,FALSE
X, id_dfs,Topspin16_4,9 7 12 11 13 2 0 14 10 5 4 3 8 1 6 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,3 14 8 1 0 2 13 11 7 12 10 4 9 6 5 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,0 1 2 9 12 13 3 5 7 11 10 6 8 4 14 15,10,4218442679,549.093,7682570,FALSE
X, id_dfs,Topspin16_4,8 1 2 3 12 0 4 5 6 7 11 14 13 9 10 15,6,2786474,0.045042,61863900,FALSE
X, id_dfs,Topspin16_4,6 8 3 2 5 4 7 11 10 1 0 12 9 13 14 15,8,128337369,2.04323,62810900,FALSE
X, id_dfs,Topspin16_4,5 6 14 12 1 0 7 8 4 10 11 2 3 9 13 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,4 7 1 8 9 0 3 2 5 6 10 11 12 13 14 15,6,6209458,0.122155,50832600,FALSE
X, id_dfs,Topspin16_4,4 9 8 2 3 10 7 11 12 6 14 0 1 5 13 15,10,2925378143,320.758,9120220,FALSE
X, id_dfs,Topspin16_4,14 7 2 3 11 10 6 0 4 5 8 9 13 1 12 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,13 12 11 3 2 7 14 8 1 4 5 0 6 9 10 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,0 4 8 1 7 11 12 9 10 5 6 14 3 13 2 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,7 4 13 3 6 1 0 12 11 9 14 5 10 2 8 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,4 5 1 0 2 3 8 7 6 9 13 12 11 10 14 15,6,1846128,0.029851,61844800,FALSE
X, id_dfs,Topspin16_4,14 7 12 11 6 5 4 8 9 10 1 2 0 3 13 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,0 7 3 2 1 6 5 4 8 9 10 11 12 13 14 15,2,422,0.000029,14551700,FALSE
X, id_dfs,Topspin16_4,0 1 2 6 5 4 12 8 7 3 11 14 13 9 10 15,4,99939,0.001711,58409700,FALSE
X, id_dfs,Topspin16_4,3 2 1 4 5 6 7 8 13 14 11 12 9 10 0 15,6,9680987,0.156286,61944000,FALSE
X, id_dfs,Topspin16_4,4 3 2 10 11 7 6 9 8 12 13 14 5 1 0 15,4,67533,0.001144,59032300,FALSE
X, id_dfs,Topspin16_4,14 13 0 4 3 2 5 9 8 7 6 1 12 10 11 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,14 13 1 4 5 6 2 3 7 11 10 9 8 12 0 15,4,66089,0.001251,52828900,#NAME?
X, id_dfs,Topspin16_4,2 1 7 5 14 3 13 4 10 11 12 9 8 6 0 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,0 6 12 3 5 9 7 2 8 13 11 10 1 4 14 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,2 10 6 4 5 0 12 11 8 1 13 3 7 9 14 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,14 2 3 4 7 8 9 5 6 13 12 11 10 1 0 15,4,80126,0.001358,59002900,FALSE
X, id_dfs,Topspin16_4,0 1 5 4 3 7 13 10 11 12 9 8 14 2 6 15,8,663588038,10.6699,62192800,FALSE
X, id_dfs,Topspin16_4,0 6 9 8 4 5 10 14 13 12 11 3 7 1 2 15,6,4426798,0.071788,61664900,FALSE
X, id_dfs,Topspin16_4,0 12 11 2 1 13 14 3 7 6 5 4 8 9 10 15,4,70616,0.001222,57787200,FALSE
X, id_dfs,Topspin16_4,2 1 5 9 8 10 12 7 6 11 13 0 3 4 14 15, na, na, na, na,FALSE
X, id_dfs,Topspin16_4,3 5 14 7 1 4 13 9 8 10 11 12 2 6 0 15,8,338468890,5.50739,6.15E+07,FALSE
